"C","U:0","U:1","U:2","alpha.water","p_rgh","cellID","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0,0,1,0,1975,1,0.03975,0.025,0.03975,0.005
0,0,0,0,1,0,1975,1,0.0398,0.025,0.0398,0.005
0,0,0,0,1,0,1975,1,0.03985,0.025,0.03985,0.005
0,0,0,0,1,0,1975,1,0.0399,0.025,0.0399,0.005
0,0,0,0,1,0,1975,1,0.03995,0.025,0.03995,0.005
0,0,0,0,1,0,2025,1,0.04,0.025,0.04,0.005
0,0,0,0,1,0,2025,1,0.04005,0.025,0.04005,0.005
0,0,0,0,1,0,2025,1,0.0401,0.025,0.0401,0.005
0,0,0,0,1,0,2025,1,0.04015,0.025,0.04015,0.005
0,0,0,0,1,0,2025,1,0.0402,0.025,0.0402,0.005
0,0,0,0,1,0,2025,1,0.04025,0.025,0.04025,0.005
0,0,0,0,1,0,2025,1,0.0403,0.025,0.0403,0.005
0,0,0,0,1,0,2025,1,0.04035,0.025,0.04035,0.005
0,0,0,0,1,0,2025,1,0.0404,0.025,0.0404,0.005
0,0,0,0,1,0,2025,1,0.04045,0.025,0.04045,0.005
0,0,0,0,1,0,2025,1,0.0405,0.025,0.0405,0.005
0,0,0,0,1,0,2025,1,0.04055,0.025,0.04055,0.005
0,0,0,0,1,0,2025,1,0.0406,0.025,0.0406,0.005
0,0,0,0,1,0,2025,1,0.04065,0.025,0.04065,0.005
0,0,0,0,1,0,2025,1,0.0407,0.025,0.0407,0.005
0,0,0,0,1,0,2025,1,0.04075,0.025,0.04075,0.005
0,0,0,0,1,0,2025,1,0.0408,0.025,0.0408,0.005
0,0,0,0,1,0,2025,1,0.04085,0.025,0.04085,0.005
0,0,0,0,1,0,2025,1,0.0409,0.025,0.0409,0.005
0,0,0,0,1,0,2025,1,0.04095,0.025,0.04095,0.005
0,0,0,0,1,0,2075,1,0.041,0.025,0.041,0.005
0,0,0,0,1,0,2075,1,0.04105,0.025,0.04105,0.005
0,0,0,0,1,0,2075,1,0.0411,0.025,0.0411,0.005
0,0,0,0,1,0,2075,1,0.04115,0.025,0.04115,0.005
0,0,0,0,1,0,2075,1,0.0412,0.025,0.0412,0.005
0,0,0,0,1,0,2075,1,0.04125,0.025,0.04125,0.005
0,0,0,0,1,0,2075,1,0.0413,0.025,0.0413,0.005
0,0,0,0,1,0,2075,1,0.04135,0.025,0.04135,0.005
0,0,0,0,1,0,2075,1,0.0414,0.025,0.0414,0.005
0,0,0,0,1,0,2075,1,0.04145,0.025,0.04145,0.005
0,0,0,0,1,0,2075,1,0.0415,0.025,0.0415,0.005
0,0,0,0,1,0,2075,1,0.04155,0.025,0.04155,0.005
0,0,0,0,1,0,2075,1,0.0416,0.025,0.0416,0.005
0,0,0,0,1,0,2075,1,0.04165,0.025,0.04165,0.005
0,0,0,0,1,0,2075,1,0.0417,0.025,0.0417,0.005
0,0,0,0,1,0,2075,1,0.04175,0.025,0.04175,0.005
0,0,0,0,1,0,2075,1,0.0418,0.025,0.0418,0.005
0,0,0,0,1,0,2075,1,0.04185,0.025,0.04185,0.005
0,0,0,0,1,0,2075,1,0.0419,0.025,0.0419,0.005
0,0,0,0,1,0,2075,1,0.04195,0.025,0.04195,0.005
0,0,0,0,1,0,2125,1,0.042,0.025,0.042,0.005
0,0,0,0,1,0,2125,1,0.04205,0.025,0.04205,0.005
0,0,0,0,1,0,2125,1,0.0421,0.025,0.0421,0.005
0,0,0,0,1,0,2125,1,0.04215,0.025,0.04215,0.005
0,0,0,0,1,0,2125,1,0.0422,0.025,0.0422,0.005
0,0,0,0,1,0,2125,1,0.04225,0.025,0.04225,0.005
0,0,0,0,1,0,2125,1,0.0423,0.025,0.0423,0.005
0,0,0,0,1,0,2125,1,0.04235,0.025,0.04235,0.005
0,0,0,0,1,0,2125,1,0.0424,0.025,0.0424,0.005
0,0,0,0,1,0,2125,1,0.04245,0.025,0.04245,0.005
0,0,0,0,1,0,2125,1,0.0425,0.025,0.0425,0.005
0,0,0,0,1,0,2125,1,0.04255,0.025,0.04255,0.005
0,0,0,0,1,0,2125,1,0.0426,0.025,0.0426,0.005
0,0,0,0,1,0,2125,1,0.04265,0.025,0.04265,0.005
0,0,0,0,1,0,2125,1,0.0427,0.025,0.0427,0.005
0,0,0,0,1,0,2125,1,0.04275,0.025,0.04275,0.005
0,0,0,0,1,0,2125,1,0.0428,0.025,0.0428,0.005
0,0,0,0,1,0,2125,1,0.04285,0.025,0.04285,0.005
0,0,0,0,1,0,2125,1,0.0429,0.025,0.0429,0.005
0,0,0,0,1,0,2125,1,0.04295,0.025,0.04295,0.005
0,0,0,0,1,0,2175,1,0.043,0.025,0.043,0.005
0,0,0,0,1,0,2175,1,0.04305,0.025,0.04305,0.005
0,0,0,0,1,0,2175,1,0.0431,0.025,0.0431,0.005
0,0,0,0,1,0,2175,1,0.04315,0.025,0.04315,0.005
0,0,0,0,1,0,2175,1,0.0432,0.025,0.0432,0.005
0,0,0,0,1,0,2175,1,0.04325,0.025,0.04325,0.005
0,0,0,0,1,0,2175,1,0.0433,0.025,0.0433,0.005
0,0,0,0,1,0,2175,1,0.04335,0.025,0.04335,0.005
0,0,0,0,1,0,2175,1,0.0434,0.025,0.0434,0.005
0,0,0,0,1,0,2175,1,0.04345,0.025,0.04345,0.005
0,0,0,0,1,0,2175,1,0.0435,0.025,0.0435,0.005
0,0,0,0,1,0,2175,1,0.04355,0.025,0.04355,0.005
0,0,0,0,1,0,2175,1,0.0436,0.025,0.0436,0.005
0,0,0,0,1,0,2175,1,0.04365,0.025,0.04365,0.005
0,0,0,0,1,0,2175,1,0.0437,0.025,0.0437,0.005
0,0,0,0,1,0,2175,1,0.04375,0.025,0.04375,0.005
0,0,0,0,1,0,2175,1,0.0438,0.025,0.0438,0.005
0,0,0,0,1,0,2175,1,0.04385,0.025,0.04385,0.005
0,0,0,0,1,0,2175,1,0.0439,0.025,0.0439,0.005
0,0,0,0,1,0,2175,1,0.04395,0.025,0.04395,0.005
0,0,0,0,1,0,2225,1,0.044,0.025,0.044,0.005
0,0,0,0,1,0,2225,1,0.04405,0.025,0.04405,0.005
0,0,0,0,1,0,2225,1,0.0441,0.025,0.0441,0.005
0,0,0,0,1,0,2225,1,0.04415,0.025,0.04415,0.005
0,0,0,0,1,0,2225,1,0.0442,0.025,0.0442,0.005
0,0,0,0,1,0,2225,1,0.04425,0.025,0.04425,0.005
0,0,0,0,1,0,2225,1,0.0443,0.025,0.0443,0.005
0,0,0,0,1,0,2225,1,0.04435,0.025,0.04435,0.005
0,0,0,0,1,0,2225,1,0.0444,0.025,0.0444,0.005
0,0,0,0,1,0,2225,1,0.04445,0.025,0.04445,0.005
0,0,0,0,1,0,2225,1,0.0445,0.025,0.0445,0.005
0,0,0,0,1,0,2225,1,0.04455,0.025,0.04455,0.005
0,0,0,0,1,0,2225,1,0.0446,0.025,0.0446,0.005
0,0,0,0,1,0,2225,1,0.04465,0.025,0.04465,0.005
0,0,0,0,1,0,2225,1,0.0447,0.025,0.0447,0.005
0,0,0,0,1,0,2225,1,0.04475,0.025,0.04475,0.005
0,0,0,0,1,0,2225,1,0.0448,0.025,0.0448,0.005
0,0,0,0,1,0,2225,1,0.04485,0.025,0.04485,0.005
0,0,0,0,1,0,2225,1,0.0449,0.025,0.0449,0.005
0,0,0,0,1,0,2225,1,0.04495,0.025,0.04495,0.005
0,0,0,0,1,0,2275,1,0.045,0.025,0.045,0.005
0,0,0,0,1,0,2275,1,0.04505,0.025,0.04505,0.005
0,0,0,0,1,0,2275,1,0.0451,0.025,0.0451,0.005
0,0,0,0,1,0,2275,1,0.04515,0.025,0.04515,0.005
0,0,0,0,1,0,2275,1,0.0452,0.025,0.0452,0.005
0,0,0,0,1,0,2275,1,0.04525,0.025,0.04525,0.005
0,0,0,0,1,0,2275,1,0.0453,0.025,0.0453,0.005
0,0,0,0,1,0,2275,1,0.04535,0.025,0.04535,0.005
0,0,0,0,1,0,2275,1,0.0454,0.025,0.0454,0.005
0,0,0,0,1,0,2275,1,0.04545,0.025,0.04545,0.005
0,0,0,0,1,0,2275,1,0.0455,0.025,0.0455,0.005
0,0,0,0,1,0,2275,1,0.04555,0.025,0.04555,0.005
0,0,0,0,1,0,2275,1,0.0456,0.025,0.0456,0.005
0,0,0,0,1,0,2275,1,0.04565,0.025,0.04565,0.005
0,0,0,0,1,0,2275,1,0.0457,0.025,0.0457,0.005
0,0,0,0,1,0,2275,1,0.04575,0.025,0.04575,0.005
0,0,0,0,1,0,2275,1,0.0458,0.025,0.0458,0.005
0,0,0,0,1,0,2275,1,0.04585,0.025,0.04585,0.005
0,0,0,0,1,0,2275,1,0.0459,0.025,0.0459,0.005
0,0,0,0,1,0,2275,1,0.04595,0.025,0.04595,0.005
0,0,0,0,1,0,2325,1,0.046,0.025,0.046,0.005
0,0,0,0,1,0,2325,1,0.04605,0.025,0.04605,0.005
0,0,0,0,1,0,2325,1,0.0461,0.025,0.0461,0.005
0,0,0,0,1,0,2325,1,0.04615,0.025,0.04615,0.005
0,0,0,0,1,0,2325,1,0.0462,0.025,0.0462,0.005
0,0,0,0,1,0,2325,1,0.04625,0.025,0.04625,0.005
0,0,0,0,1,0,2325,1,0.0463,0.025,0.0463,0.005
0,0,0,0,1,0,2325,1,0.04635,0.025,0.04635,0.005
0,0,0,0,1,0,2325,1,0.0464,0.025,0.0464,0.005
0,0,0,0,1,0,2325,1,0.04645,0.025,0.04645,0.005
0,0,0,0,1,0,2325,1,0.0465,0.025,0.0465,0.005
0,0,0,0,1,0,2325,1,0.04655,0.025,0.04655,0.005
0,0,0,0,1,0,2325,1,0.0466,0.025,0.0466,0.005
0,0,0,0,1,0,2325,1,0.04665,0.025,0.04665,0.005
0,0,0,0,1,0,2325,1,0.0467,0.025,0.0467,0.005
0,0,0,0,1,0,2325,1,0.04675,0.025,0.04675,0.005
0,0,0,0,1,0,2325,1,0.0468,0.025,0.0468,0.005
0,0,0,0,1,0,2325,1,0.04685,0.025,0.04685,0.005
0,0,0,0,1,0,2325,1,0.0469,0.025,0.0469,0.005
0,0,0,0,1,0,2325,1,0.04695,0.025,0.04695,0.005
0,0,0,0,1,0,2375,1,0.047,0.025,0.047,0.005
0,0,0,0,1,0,2375,1,0.04705,0.025,0.04705,0.005
0,0,0,0,1,0,2375,1,0.0471,0.025,0.0471,0.005
0,0,0,0,1,0,2375,1,0.04715,0.025,0.04715,0.005
0,0,0,0,1,0,2375,1,0.0472,0.025,0.0472,0.005
0,0,0,0,1,0,2375,1,0.04725,0.025,0.04725,0.005
0,0,0,0,1,0,2375,1,0.0473,0.025,0.0473,0.005
0,0,0,0,1,0,2375,1,0.04735,0.025,0.04735,0.005
0,0,0,0,1,0,2375,1,0.0474,0.025,0.0474,0.005
0,0,0,0,1,0,2375,1,0.04745,0.025,0.04745,0.005
0,0,0,0,1,0,2375,1,0.0475,0.025,0.0475,0.005
0,0,0,0,1,0,2375,1,0.04755,0.025,0.04755,0.005
0,0,0,0,1,0,2375,1,0.0476,0.025,0.0476,0.005
0,0,0,0,1,0,2375,1,0.04765,0.025,0.04765,0.005
0,0,0,0,1,0,2375,1,0.0477,0.025,0.0477,0.005
0,0,0,0,1,0,2375,1,0.04775,0.025,0.04775,0.005
0,0,0,0,1,0,2375,1,0.0478,0.025,0.0478,0.005
0,0,0,0,1,0,2375,1,0.04785,0.025,0.04785,0.005
0,0,0,0,1,0,2375,1,0.0479,0.025,0.0479,0.005
0,0,0,0,1,0,2375,1,0.04795,0.025,0.04795,0.005
0,0,0,0,1,0,2425,1,0.048,0.025,0.048,0.005
0,0,0,0,1,0,2425,1,0.04805,0.025,0.04805,0.005
0,0,0,0,1,0,2425,1,0.0481,0.025,0.0481,0.005
0,0,0,0,1,0,2425,1,0.04815,0.025,0.04815,0.005
0,0,0,0,1,0,2425,1,0.0482,0.025,0.0482,0.005
0,0,0,0,1,0,2425,1,0.04825,0.025,0.04825,0.005
0,0,0,0,1,0,2425,1,0.0483,0.025,0.0483,0.005
0,0,0,0,1,0,2425,1,0.04835,0.025,0.04835,0.005
0,0,0,0,1,0,2425,1,0.0484,0.025,0.0484,0.005
0,0,0,0,1,0,2425,1,0.04845,0.025,0.04845,0.005
0,0,0,0,1,0,2425,1,0.0485,0.025,0.0485,0.005
0,0,0,0,1,0,2425,1,0.04855,0.025,0.04855,0.005
0,0,0,0,1,0,2425,1,0.0486,0.025,0.0486,0.005
0,0,0,0,1,0,2425,1,0.04865,0.025,0.04865,0.005
0,0,0,0,1,0,2425,1,0.0487,0.025,0.0487,0.005
0,0,0,0,1,0,2425,1,0.04875,0.025,0.04875,0.005
0,0,0,0,1,0,2425,1,0.0488,0.025,0.0488,0.005
0,0,0,0,1,0,2425,1,0.04885,0.025,0.04885,0.005
0,0,0,0,1,0,2425,1,0.0489,0.025,0.0489,0.005
0,0,0,0,1,0,2425,1,0.04895,0.025,0.04895,0.005
0,0,0,0,1,0,2475,1,0.049,0.025,0.049,0.005
0,0,0,0,1,0,2475,1,0.04905,0.025,0.04905,0.005
0,0,0,0,1,0,2475,1,0.0491,0.025,0.0491,0.005
0,0,0,0,1,0,2475,1,0.04915,0.025,0.04915,0.005
0,0,0,0,1,0,2475,1,0.0492,0.025,0.0492,0.005
0,0,0,0,1,0,2475,1,0.04925,0.025,0.04925,0.005
0,0,0,0,1,0,2475,1,0.0493,0.025,0.0493,0.005
0,0,0,0,1,0,2475,1,0.04935,0.025,0.04935,0.005
0,0,0,0,1,0,2475,1,0.0494,0.025,0.0494,0.005
0,0,0,0,1,0,2475,1,0.04945,0.025,0.04945,0.005
0,0,0,0,1,0,2475,1,0.0495,0.025,0.0495,0.005
0,0,0,0,1,0,2475,1,0.04955,0.025,0.04955,0.005
0,0,0,0,1,0,2475,1,0.0496,0.025,0.0496,0.005
0,0,0,0,1,0,2475,1,0.04965,0.025,0.04965,0.005
0,0,0,0,1,0,2475,1,0.0497,0.025,0.0497,0.005
0,0,0,0,1,0,2475,1,0.04975,0.025,0.04975,0.005
0,0,0,0,1,0,2475,1,0.0498,0.025,0.0498,0.005
0,0,0,0,1,0,2475,1,0.04985,0.025,0.04985,0.005
0,0,0,0,1,0,2475,1,0.0499,0.025,0.0499,0.005
0,0,0,0,1,0,2475,1,0.04995,0.025,0.04995,0.005
0,0,0,0,1,0,2475,1,0.05,0.025,0.05,0.005
